type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,cliui@8.0.1|color-name@1.1.4,MIT,,DY,color-name,1.1.4,pkg:npm/color-name@1.1.4?vcs_url=git%2Bssh%3A%2F%2Fgit%40github.com%2Fcolorjs%2Fcolor-name.git,node_modules/cliui/node_modules/color-name,A list of color names and its values,git+ssh://git@github.com/colorjs/color-name.git,"as detected from PackageJson property ""repository.url""",https://github.com/colorjs/color-name,"as detected from PackageJson property ""homepage""",https://github.com/colorjs/color-name/issues,"as detected from PackageJson property ""bugs.url""",,,,,dfcreative@gmail.com,active,Active in npm registory,2023-03-08T01:43:51.822Z
library,strip-ansi@6.0.1,MIT,,Sindre Sorhus,strip-ansi,6.0.1,pkg:npm/strip-ansi@6.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fchalk%2Fstrip-ansi.git,node_modules/strip-ansi,Strip ANSI escape codes from a string,git+https://github.com/chalk/strip-ansi.git,"as detected from PackageJson property ""repository.url""",https://github.com/chalk/strip-ansi#readme,"as detected from PackageJson property ""homepage""",https://github.com/chalk/strip-ansi/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registory,2023-05-28T09:55:04.460Z
library,escalade@3.2.0,MIT,,Luke Edwards,escalade,3.2.0,pkg:npm/escalade@3.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Flukeed%2Fescalade.git,node_modules/escalade,A tiny (183B to 210B) and fast utility to ascend parent directories,git+https://github.com/lukeed/escalade.git,"as detected from PackageJson property ""repository.url""",https://github.com/lukeed/escalade#readme,"as detected from PackageJson property ""homepage""",https://github.com/lukeed/escalade/issues,"as detected from PackageJson property ""bugs.url""",,,,,luke.edwards05@gmail.com,active,Active in npm registory,2024-08-29T22:59:36.901Z
library,get-caller-file@2.0.5,ISC,,Stefan Penner,get-caller-file,2.0.5,pkg:npm/get-caller-file@2.0.5?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fstefanpenner%2Fget-caller-file.git,node_modules/get-caller-file,,git+https://github.com/stefanpenner/get-caller-file.git,"as detected from PackageJson property ""repository.url""",https://github.com/stefanpenner/get-caller-file#readme,"as detected from PackageJson property ""homepage""",https://github.com/stefanpenner/get-caller-file/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2023-09-10T02:37:49.754Z
library,require-directory@2.1.1,MIT,,Troy Goode,require-directory,2.1.1,pkg:npm/require-directory@2.1.1?vcs_url=git%3A%2F%2Fgithub.com%2Ftroygoode%2Fnode-require-directory.git,node_modules/require-directory,Recursively iterates over specified directory~ require()'ing each file~ and returning a nested hash structure containing those modules.,git://github.com/troygoode/node-require-directory.git,"as detected from PackageJson property ""repository.url""",https://github.com/troygoode/node-require-directory/,"as detected from PackageJson property ""homepage""",http://github.com/troygoode/node-require-directory/issues/,"as detected from PackageJson property ""bugs.url""",,,,,troygoode@gmail.com,active,Active in npm registory,2022-06-26T11:36:41.323Z
library,y18n@5.0.8,ISC,,Ben Coe,y18n,5.0.8,pkg:npm/y18n@5.0.8?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fyargs%2Fy18n.git,node_modules/y18n,the bare-bones internationalization library used by yargs,git+https://github.com/yargs/y18n.git,"as detected from PackageJson property ""repository.url""",https://github.com/yargs/y18n,"as detected from PackageJson property ""homepage""",https://github.com/yargs/y18n/issues,"as detected from PackageJson property ""bugs.url""",,,,,bencoe@gmail.com,active,Active in npm registory,2023-07-10T23:16:26.635Z
library,@commitlint/config-conventional@19.8.1,MIT,@commitlint,Mario Nebl,config-conventional,19.8.1,pkg:npm/%40commitlint/config-conventional@19.8.1#%40commitlint/config-conventional,node_modules/@commitlint/config-conventional,Shareable commitlint config enforcing conventional commits,git+https://github.com/conventional-changelog/commitlint.git#@commitlint/config-conventional,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://commitlint.js.org/,"as detected from PackageJson property ""homepage""",https://github.com/conventional-changelog/commitlint/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@commitlint/config-conventional/-/config-conventional-19.8.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,fc064724be85e81fc6f79f42b0c033acf28a6637848805627d1c84c17c5c4faaada9b3f01b0fa243198d4be06efa2d3d382b5d3515baa4da41be03ebb4cafd11,,active,Active in npm registory,2025-05-08T03:55:32.007Z
library,conventional-changelog-conventionalcommits@7.0.2,ISC,,Ben Coe,conventional-changelog-conventionalcommits,7.0.2,pkg:npm/conventional-changelog-conventionalcommits@7.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fconventional-changelog%2Fconventional-changelog.git,node_modules/conventional-changelog-conventionalcommits,conventional-changelog conventionalcommits.org preset,git+https://github.com/conventional-changelog/conventional-changelog.git,"as detected from PackageJson property ""repository.url""",https://github.com/conventional-changelog/conventional-changelog/tree/master/packages/conventional-changelog-conventionalcommits#readme,"as detected from PackageJson property ""homepage""",https://github.com/conventional-changelog/conventional-changelog/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2025-05-19T19:46:21.201Z
library,array-ify@1.0.0,MIT,,Steve Mao,array-ify,1.0.0,pkg:npm/array-ify@1.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fstevemao%2Farray-ify.git,node_modules/array-ify,Turn anything into an array,git+https://github.com/stevemao/array-ify.git,"as detected from PackageJson property ""repository.url""",https://github.com/stevemao/array-ify,"as detected from PackageJson property ""homepage""",https://github.com/stevemao/array-ify/issues,"as detected from PackageJson property ""bugs.url""",,,,,maochenyan@gmail.com,active,Active in npm registory,2022-06-13T03:28:21.153Z
library,dot-prop@5.3.0,MIT,,Sindre Sorhus,dot-prop,5.3.0,pkg:npm/dot-prop@5.3.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fdot-prop.git,node_modules/dot-prop,Get~ set~ or delete a property from a nested object using a dot path,git+https://github.com/sindresorhus/dot-prop.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/dot-prop#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/dot-prop/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registory,2024-05-09T20:31:34.697Z
library,is-obj@2.0.0,MIT,,Sindre Sorhus,is-obj,2.0.0,pkg:npm/is-obj@2.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fis-obj.git,node_modules/is-obj,Check if a value is an object,git+https://github.com/sindresorhus/is-obj.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/is-obj#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/is-obj/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registory,2022-06-19T02:46:56.150Z
library,@mojaloop/central-services-logger@11.9.0,Apache-2.0,@mojaloop,ModusBox,central-services-logger,11.9.0,pkg:npm/%40mojaloop/central-services-logger@11.9.0,node_modules/@mojaloop/central-services-logger,Mojaloop common logging library,git+https://github.com/mojaloop/central-services-logger.git,"as detected from PackageJson property ""repository.url""",https://github.com/mojaloop/central-services-logger#readme,"as detected from PackageJson property ""homepage""",https://github.com/mojaloop/central-services-logger/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@mojaloop/central-services-logger/-/central-services-logger-11.9.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,550212589e51029cc36e24bfb3b055d54d0ce08addbf8c59b609ce6d7afffbbcae91b7a9846dbaed8a1a39d22010eeb5f98d8b3f62cadada4fd48f472c990f2a,,active,Active in npm registory,2025-05-15T14:58:13.599Z
library,@opentelemetry/api@1.9.0,Apache-2.0,@opentelemetry,OpenTelemetry Authors,api,1.9.0,pkg:npm/%40opentelemetry/api@1.9.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry-js.git,node_modules/@opentelemetry/api,Public API for OpenTelemetry,git+https://github.com/open-telemetry/opentelemetry-js.git,"as detected from PackageJson property ""repository.url""",https://github.com/open-telemetry/opentelemetry-js/tree/main/api,"as detected from PackageJson property ""homepage""",https://github.com/open-telemetry/opentelemetry-js/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2024-06-05T17:15:25.222Z
library,parse-strings-in-object@2.0.0,ISC,,Stephen Buchanan,parse-strings-in-object,2.0.0,pkg:npm/parse-strings-in-object@2.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fanselanza%2Fparse-strings-in-object.git,node_modules/parse-strings-in-object,Convert string values in object to boolean and numbers,git+https://github.com/anselanza/parse-strings-in-object.git,"as detected from PackageJson property ""repository.url""",https://github.com/anselanza/parse-strings-in-object#readme,"as detected from PackageJson property ""homepage""",https://github.com/anselanza/parse-strings-in-object/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-07-07T08:56:38.552Z
library,rc@1.2.8,,,Dominic Tarr,rc,1.2.8,pkg:npm/rc@1.2.8?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fdominictarr%2Frc.git,node_modules/rc,hardwired configuration loader,git+https://github.com/dominictarr/rc.git,"as detected from PackageJson property ""repository.url""",https://github.com/dominictarr/rc#readme,"as detected from PackageJson property ""homepage""",https://github.com/dominictarr/rc/issues,"as detected from PackageJson property ""bugs.url""",,,,,dominic.tarr@gmail.com,active,Active in npm registory,2025-02-21T12:54:43.768Z
library,rc@1.2.8|ini@1.3.8,ISC,,Isaac Z. Schlueter,ini,1.3.8,pkg:npm/ini@1.3.8?vcs_url=git%3A%2F%2Fgithub.com%2Fisaacs%2Fini.git,node_modules/rc/node_modules/ini,An ini encoder/decoder for node,git://github.com/isaacs/ini.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/ini#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/ini/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,active,Active in npm registory,2025-05-14T20:03:39.468Z
library,rc@1.2.8|strip-json-comments@2.0.1,MIT,,Sindre Sorhus,strip-json-comments,2.0.1,pkg:npm/strip-json-comments@2.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fstrip-json-comments.git,node_modules/rc/node_modules/strip-json-comments,Strip comments from JSON. Lets you use comments in your JSON files!,git+https://github.com/sindresorhus/strip-json-comments.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/strip-json-comments#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/strip-json-comments/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registory,2025-05-16T20:47:21.899Z
library,deep-extend@0.6.0,MIT,,Viacheslav Lotsmanov,deep-extend,0.6.0,pkg:npm/deep-extend@0.6.0?vcs_url=git%3A%2F%2Fgithub.com%2Funclechu%2Fnode-deep-extend.git,node_modules/deep-extend,Recursive object extending,git://github.com/unclechu/node-deep-extend.git,"as detected from PackageJson property ""repository.url""",https://github.com/unclechu/node-deep-extend,"as detected from PackageJson property ""homepage""",https://github.com/unclechu/node-deep-extend/issues,"as detected from PackageJson property ""bugs.url""",,,,,lotsmanov89@gmail.com,active,Active in npm registory,2023-07-10T23:19:22.518Z
library,safe-stable-stringify@2.5.0,MIT,,Ruben Bridgewater,safe-stable-stringify,2.5.0,pkg:npm/safe-stable-stringify@2.5.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FBridgeAR%2Fsafe-stable-stringify.git,node_modules/safe-stable-stringify,Deterministic and safely JSON.stringify to quickly serialize JavaScript objects,git+https://github.com/BridgeAR/safe-stable-stringify.git,"as detected from PackageJson property ""repository.url""",https://github.com/BridgeAR/safe-stable-stringify#readme,"as detected from PackageJson property ""homepage""",https://github.com/BridgeAR/safe-stable-stringify/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2024-08-24T21:31:17.622Z
library,triple-beam@1.4.1,MIT,,Charlie Robbins,triple-beam,1.4.1,pkg:npm/triple-beam@1.4.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fwinstonjs%2Ftriple-beam.git,node_modules/triple-beam,Definitions of levels for logging purposes & shareable Symbol constants.,git+https://github.com/winstonjs/triple-beam.git,"as detected from PackageJson property ""repository.url""",https://github.com/winstonjs/triple-beam#readme,"as detected from PackageJson property ""homepage""",https://github.com/winstonjs/triple-beam/issues,"as detected from PackageJson property ""bugs.url""",,,,,charlie.robbins@gmail.com,active,Active in npm registory,2023-07-10T15:31:48.241Z
library,winston@3.17.0,MIT,,Charlie Robbins,winston,3.17.0,pkg:npm/winston@3.17.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fwinstonjs%2Fwinston.git,node_modules/winston,A logger for just about everything.,git+https://github.com/winstonjs/winston.git,"as detected from PackageJson property ""repository.url""",https://github.com/winstonjs/winston#readme,"as detected from PackageJson property ""homepage""",https://github.com/winstonjs/winston/issues,"as detected from PackageJson property ""bugs.url""",,,,,charlie.robbins@gmail.com,active,Active in npm registory,2024-11-10T02:59:35.503Z
library,@colors/colors@1.6.0,MIT,@colors,DABH,colors,1.6.0,pkg:npm/%40colors/colors@1.6.0?vcs_url=git%2Bssh%3A%2F%2Fgit%40github.com%2FDABH%2Fcolors.js.git,node_modules/@colors/colors,get colors in your node.js console,git+ssh://git@github.com/DABH/colors.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/DABH/colors.js,"as detected from PackageJson property ""homepage""",https://github.com/DABH/colors.js/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2023-07-10T05:16:15.278Z
library,@dabh/diagnostics@2.0.3,MIT,@dabh,Arnout Kazemier,diagnostics,2.0.3,pkg:npm/%40dabh/diagnostics@2.0.3?vcs_url=git%3A%2F%2Fgithub.com%2F3rd-Eden%2Fdiagnostics.git,node_modules/@dabh/diagnostics,Tools for debugging your node.js modules and event loop,git://github.com/3rd-Eden/diagnostics.git,"as detected from PackageJson property ""repository.url""",https://github.com/3rd-Eden/diagnostics,"as detected from PackageJson property ""homepage""",https://github.com/3rd-Eden/diagnostics/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-04-05T02:31:57.561Z
library,colorspace@1.1.4,MIT,,Arnout Kazemier,colorspace,1.1.4,pkg:npm/colorspace@1.1.4?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2F3rd-Eden%2Fcolorspace.git,node_modules/colorspace,Generate HEX colors for a given namespace.,git+https://github.com/3rd-Eden/colorspace.git,"as detected from PackageJson property ""repository.url""",https://github.com/3rd-Eden/colorspace,"as detected from PackageJson property ""homepage""",https://github.com/3rd-Eden/colorspace/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-06-13T06:32:13.193Z
library,color@3.2.1,MIT,,,color,3.2.1,pkg:npm/color@3.2.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FQix-%2Fcolor.git,node_modules/color,Color conversion and manipulation with CSS string support,git+https://github.com/Qix-/color.git,"as detected from PackageJson property ""repository.url""",https://github.com/Qix-/color#readme,"as detected from PackageJson property ""homepage""",https://github.com/Qix-/color/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2025-02-12T11:17:31.145Z
library,color-convert@1.9.3,MIT,,Heather Arthur,color-convert,1.9.3,pkg:npm/color-convert@1.9.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FQix-%2Fcolor-convert.git,node_modules/color-convert,Plain color conversion functions,git+https://github.com/Qix-/color-convert.git,"as detected from PackageJson property ""repository.url""",https://github.com/Qix-/color-convert#readme,"as detected from PackageJson property ""homepage""",https://github.com/Qix-/color-convert/issues,"as detected from PackageJson property ""bugs.url""",,,,,fayearthur@gmail.com,active,Active in npm registory,2025-05-13T10:03:14.699Z
library,color-string@1.9.1,MIT,,Heather Arthur,color-string,1.9.1,pkg:npm/color-string@1.9.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FQix-%2Fcolor-string.git,node_modules/color-string,Parser and generator for CSS color strings,git+https://github.com/Qix-/color-string.git,"as detected from PackageJson property ""repository.url""",https://github.com/Qix-/color-string#readme,"as detected from PackageJson property ""homepage""",https://github.com/Qix-/color-string/issues,"as detected from PackageJson property ""bugs.url""",,,,,fayearthur@gmail.com,active,Active in npm registory,2025-02-14T13:03:49.053Z
library,color-name@1.1.3,MIT,,DY,color-name,1.1.3,pkg:npm/color-name@1.1.3?vcs_url=git%2Bssh%3A%2F%2Fgit%40github.com%2Fdfcreative%2Fcolor-name.git,node_modules/color-name,A list of color names and its values,git+ssh://git@github.com/dfcreative/color-name.git,"as detected from PackageJson property ""repository.url""",https://github.com/dfcreative/color-name,"as detected from PackageJson property ""homepage""",https://github.com/dfcreative/color-name/issues,"as detected from PackageJson property ""bugs.url""",,,,,dfcreative@gmail.com,active,Active in npm registory,2023-03-08T01:43:51.822Z
library,simple-swizzle@0.2.2,MIT,,Qix,simple-swizzle,0.2.2,pkg:npm/simple-swizzle@0.2.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fqix-%2Fnode-simple-swizzle.git,node_modules/simple-swizzle,Simply swizzle your arguments,git+https://github.com/qix-/node-simple-swizzle.git,"as detected from PackageJson property ""repository.url""",https://github.com/qix-/node-simple-swizzle#readme,"as detected from PackageJson property ""homepage""",https://github.com/qix-/node-simple-swizzle/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2023-07-12T21:04:12.697Z
library,simple-swizzle@0.2.2|is-arrayish@0.3.2,MIT,,Qix,is-arrayish,0.3.2,pkg:npm/is-arrayish@0.3.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fqix-%2Fnode-is-arrayish.git,node_modules/simple-swizzle/node_modules/is-arrayish,Determines if an object can be used as an array,git+https://github.com/qix-/node-is-arrayish.git,"as detected from PackageJson property ""repository.url""",https://github.com/qix-/node-is-arrayish#readme,"as detected from PackageJson property ""homepage""",https://github.com/qix-/node-is-arrayish/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2023-07-12T21:04:09.634Z
library,text-hex@1.0.0,MIT,,Arnout Kazemier,text-hex,1.0.0,pkg:npm/text-hex@1.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2F3rd-Eden%2Ftext-hex.git,node_modules/text-hex,Generate a hex color from the given text,git+https://github.com/3rd-Eden/text-hex.git,"as detected from PackageJson property ""repository.url""",https://github.com/3rd-Eden/text-hex,"as detected from PackageJson property ""homepage""",https://github.com/3rd-Eden/text-hex/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-06-27T05:41:44.019Z
library,enabled@2.0.0,MIT,,Arnout Kazemier,enabled,2.0.0,pkg:npm/enabled@2.0.0?vcs_url=git%3A%2F%2Fgithub.com%2F3rd-Eden%2Fenabled.git,node_modules/enabled,Check if a certain debug flag is enabled.,git://github.com/3rd-Eden/enabled.git,"as detected from PackageJson property ""repository.url""",https://github.com/3rd-Eden/enabled#readme,"as detected from PackageJson property ""homepage""",https://github.com/3rd-Eden/enabled/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-06-17T04:40:17.608Z
library,kuler@2.0.0,MIT,,Arnout Kazemier,kuler,2.0.0,pkg:npm/kuler@2.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2F3rd-Eden%2Fkuler.git,node_modules/kuler,Color your terminal using CSS/hex color codes,git+https://github.com/3rd-Eden/kuler.git,"as detected from PackageJson property ""repository.url""",https://github.com/3rd-Eden/kuler,"as detected from PackageJson property ""homepage""",https://github.com/3rd-Eden/kuler/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-06-19T10:05:59.725Z
library,async@3.2.6,MIT,,Caolan McMahon,async,3.2.6,pkg:npm/async@3.2.6?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fcaolan%2Fasync.git,node_modules/async,Higher-order functions and common patterns for asynchronous code,git+https://github.com/caolan/async.git,"as detected from PackageJson property ""repository.url""",https://caolan.github.io/async/,"as detected from PackageJson property ""homepage""",https://github.com/caolan/async/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2024-11-05T19:14:41.599Z
library,is-stream@2.0.1,MIT,,Sindre Sorhus,is-stream,2.0.1,pkg:npm/is-stream@2.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fis-stream.git,node_modules/is-stream,Check if something is a Node.js stream,git+https://github.com/sindresorhus/is-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/is-stream#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/is-stream/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registory,2024-02-19T19:14:12.687Z
library,logform@2.7.0,MIT,,Charlie Robbins,logform,2.7.0,pkg:npm/logform@2.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fwinstonjs%2Flogform.git,node_modules/logform,An mutable object-based log format designed for chaining & objectMode streams.,git+https://github.com/winstonjs/logform.git,"as detected from PackageJson property ""repository.url""",https://github.com/winstonjs/logform#readme,"as detected from PackageJson property ""homepage""",https://github.com/winstonjs/logform/issues,"as detected from PackageJson property ""bugs.url""",,,,,charlie.robbins@gmail.com,active,Active in npm registory,2024-11-10T01:55:57.039Z
library,@types/triple-beam@1.3.5,MIT,@types,,triple-beam,1.3.5,pkg:npm/%40types/triple-beam@1.3.5?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FDefinitelyTyped%2FDefinitelyTyped.git#types/triple-beam,node_modules/@types/triple-beam,TypeScript definitions for triple-beam,git+https://github.com/DefinitelyTyped/DefinitelyTyped.git#types/triple-beam,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/triple-beam,"as detected from PackageJson property ""homepage""",https://github.com/DefinitelyTyped/DefinitelyTyped/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2025-02-23T07:57:59.558Z
library,fecha@4.2.3,MIT,,Taylor Hakes,fecha,4.2.3,pkg:npm/fecha@4.2.3?vcs_url=git%2Bhttps%3A%2F%2Ftaylorhakes%40github.com%2Ftaylorhakes%2Ffecha.git,node_modules/fecha,Date formatting and parsing,git+https://taylorhakes@github.com/taylorhakes/fecha.git,"as detected from PackageJson property ""repository.url""",https://github.com/taylorhakes/fecha,"as detected from PackageJson property ""homepage""",https://github.com/taylorhakes/fecha/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-06-18T00:02:30.961Z
library,ms@2.1.3,MIT,,,ms,2.1.3,pkg:npm/ms@2.1.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fvercel%2Fms.git,node_modules/ms,Tiny millisecond conversion utility,git+https://github.com/vercel/ms.git,"as detected from PackageJson property ""repository.url""",https://github.com/vercel/ms#readme,"as detected from PackageJson property ""homepage""",https://github.com/vercel/ms/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2025-01-31T01:56:24.684Z
library,one-time@1.0.0,MIT,,Arnout Kazemier,one-time,1.0.0,pkg:npm/one-time@1.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2F3rd-Eden%2Fone-time.git,node_modules/one-time,Run the supplied function exactly one time (once),git+https://github.com/3rd-Eden/one-time.git,"as detected from PackageJson property ""repository.url""",https://github.com/3rd-Eden/one-time#readme,"as detected from PackageJson property ""homepage""",https://github.com/3rd-Eden/one-time/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-06-22T21:51:39.572Z
library,fn.name@1.1.0,MIT,,Arnout Kazemier,fn.name,1.1.0,pkg:npm/fn.name@1.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2F3rd-Eden%2Ffn.name.git,node_modules/fn.name,Extract names from functions,git+https://github.com/3rd-Eden/fn.name.git,"as detected from PackageJson property ""repository.url""",https://github.com/3rd-Eden/fn.name,"as detected from PackageJson property ""homepage""",https://github.com/3rd-Eden/fn.name/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2022-06-18T02:40:03.044Z
library,readable-stream@3.6.2,MIT,,,readable-stream,3.6.2,pkg:npm/readable-stream@3.6.2?vcs_url=git%3A%2F%2Fgithub.com%2Fnodejs%2Freadable-stream.git,node_modules/readable-stream,Streams3~ a user-land copy of the stream library from Node.js,git://github.com/nodejs/readable-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/nodejs/readable-stream#readme,"as detected from PackageJson property ""homepage""",https://github.com/nodejs/readable-stream/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2025-01-07T09:15:39.036Z
library,inherits@2.0.4,ISC,,,inherits,2.0.4,pkg:npm/inherits@2.0.4?vcs_url=git%3A%2F%2Fgithub.com%2Fisaacs%2Finherits.git,node_modules/inherits,Browser-friendly inheritance fully compatible with standard node.js inherits(),git://github.com/isaacs/inherits.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/inherits#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/inherits/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2023-06-09T21:33:12.982Z
library,string_decoder@1.3.0,MIT,,,string_decoder,1.3.0,pkg:npm/string_decoder@1.3.0?vcs_url=git%3A%2F%2Fgithub.com%2Fnodejs%2Fstring_decoder.git,node_modules/string_decoder,The string_decoder module from Node core,git://github.com/nodejs/string_decoder.git,"as detected from PackageJson property ""repository.url""",https://github.com/nodejs/string_decoder,"as detected from PackageJson property ""homepage""",https://github.com/nodejs/string_decoder/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registory,2023-07-12T19:05:48.571Z
library,safe-buffer@5.2.1,MIT,,Feross Aboukhadijeh,safe-buffer,5.2.1,pkg:npm/safe-buffer@5.2.1?vcs_url=git%3A%2F%2Fgithub.com%2Ffeross%2Fsafe-buffer.git,node_modules/safe-buffer,Safer Node.js Buffer API,git://github.com/feross/safe-buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/feross/safe-buffer,"as detected from PackageJson property ""homepage""",https://github.com/feross/safe-buffer/issues,"as detected from PackageJson property ""bugs.url""",,,,,feross@feross.org,active,Active in npm registory,2023-07-10T23:16:22.564Z
library,util-deprecate@1.0.2,MIT,,Nathan Rajlich,util-deprecate,1.0.2,pkg:npm/util-deprecate@1.0.2?vcs_url=git%3A%2F%2Fgithub.com%2FTooTallNate%2Futil-deprecate.git,node_modules/util-deprecate,The Node.js `util.deprecate()` function with browser support,git://github.com/TooTallNate/util-deprecate.git,"as detected from PackageJson property ""repository.url""",https://github.com/TooTallNate/util-deprecate,"as detected from PackageJson property ""homepage""",https://github.com/TooTallNate/util-deprecate/issues,"as detected from PackageJson property ""bugs.url""",,,,,nathan@tootallnate.net,active,Active in npm registory,2022-06-28T07:10:45.145Z
